const,X1,X2
1.0,-1.5703712972092869,-0.074327843345063774
1.0,-1.4185997529203653,0.34690915770086495
1.0,0.45099610144739072,1.7091005068197875
1.0,1.2205584214665293,-0.25361771368278085
1.0,0.071144862395339681,-0.6244626651690558
1.0,2.0126480059170975,-0.80108914646837159
1.0,-2.3704361314025189,-0.070795174790233784
1.0,-0.3481884024658447,1.2425901842541978
1.0,-0.037045526612385235,0.25933908030488684
1.0,1.9868665642358316,0.35860172211244956
1.0,-0.74015516231928924,-0.67429846026813867
1.0,-1.1747659242881066,0.09996895791862162
1.0,0.94570622212022892,-0.69573254463852385
1.0,-0.73484495255895421,-2.1576880964072287
1.0,0.42635931649700337,-1.4534132947585514
1.0,-0.54198334512648361,-0.0028675895332943174
1.0,-0.9971177537699627,0.63543381671960786
1.0,0.69995311656389503,-0.16435740624325731
1.0,0.1194704994910902,-0.035699391859114249
1.0,0.91536540097829033,-0.76840229086931933
1.0,-0.033042419159774447,2.2850831331498984
1.0,-0.23755323010345525,1.684305074035148
1.0,-0.060338996832708429,0.62387981442985896
1.0,0.70156203463624001,-1.9325537446465693
1.0,-0.02624195004257078,-0.26439658928174559
1.0,-1.5877707342422114,-1.4733391967330971
1.0,-2.5071006614629199,-0.48101848114955198
1.0,1.586282823684052,0.057297044229658201
1.0,0.13070328347724883,0.014983376846573486
1.0,2.2338398529319212,0.32673531574799541
1.0,-1.7151521926618247,1.5994281860313795
1.0,-0.27347256709507212,-0.48747848133350591
1.0,-0.39968737272212618,0.72808200037184656
1.0,0.60424568003131407,0.24656004490731917
1.0,1.9052546440421567,-0.34175672865066875
1.0,-1.0755366719006789,-0.049199469867641239
1.0,-0.72517683660550081,0.8713127157104078
1.0,-1.0499162724710556,0.13931981747852976
1.0,-1.3878847562594743,0.25274261045637997
1.0,0.71064860656483586,0.21526461536009314
1.0,-0.43285616023833745,0.86357891641679607
1.0,-0.20291150947943071,1.7084476023521962
1.0,0.51934138333407398,0.18571695728236945
1.0,-0.60639079640230897,0.22885296827044346
1.0,0.11991193874397611,-1.5062403843773942
1.0,3.0006675459966021,0.45021898859634601
1.0,0.35856785025933452,-1.1707898159608559
1.0,1.0007893704200994,0.42508776126446779
1.0,1.1222557689962021,0.54139879162318583
1.0,-0.21474708774658907,0.98737429330997295
1.0,-0.10575305914898171,0.26777608299639649
1.0,1.3639950397768463,1.2667901258849861
1.0,-0.95694935975266648,1.1705982956745224
1.0,-0.26452099992236205,1.1251097574236173
1.0,-1.0618968353535692,0.69506449724942454
1.0,0.36320732360552627,1.8294912385099091
1.0,1.6379448754617549,1.3229370286695847
1.0,0.58797990966128555,1.2321481820110962
1.0,-0.37780406070064076,-0.6299535799763134
1.0,0.17942058687135612,0.27004889208817973
1.0,1.0837063500567521,-0.63042088905128724
1.0,0.021216763250317131,0.86926574949346691
1.0,-0.17738996946583516,0.035370804221373495
1.0,-0.92783459144454716,1.5402314745492605
1.0,0.029980196732422301,-0.68697125564261052
1.0,-0.37813961243761579,-0.7172511947900484
1.0,0.49601892674961812,-0.36284502626955878
1.0,-0.63647109947310632,-0.59844070285257167
1.0,0.020990389819901291,-1.0663517593714367
1.0,0.75776406127315377,-1.061524168726991
1.0,0.20207428617964721,2.055745627126774
1.0,-1.4462376384932347,1.220991490887696
1.0,0.44966586203799769,0.87212025400908766
1.0,-0.66190493950457685,1.3467280904795966
1.0,-0.91227215226385105,-1.7284783722024242
1.0,1.1149754322511087,-0.83410632319517164
1.0,-1.1756244836329561,0.65646780693293805
1.0,0.82159374083254144,0.36252037952135235
1.0,1.0272913329777655,-0.28942850173709123
1.0,0.18919986847027537,0.17435247575704005
1.0,-1.1180142901927115,0.088265762555859481
1.0,1.0868418270396853,-0.88623357143685977
1.0,-0.62713456713292492,0.13328148461309314
1.0,0.88924019758243456,-0.89561281622673994
1.0,-1.1683999529358491,1.6928001352177939
1.0,-0.57832521367620227,-0.28677752137758028
1.0,0.043745556122573727,0.37570725254593801
1.0,0.19289372515441899,-0.78464584447974006
1.0,0.66752737667759199,-0.70485645094424854
1.0,-0.31540954004104743,-0.081728933333068229
1.0,-0.174872728134191,-0.92605041306703706
1.0,2.1523506727375952,-0.12955024541654417
1.0,0.93234763175804791,-0.5984301241661163
1.0,1.1278896154153288,1.3107233497759823
1.0,1.6671521135661187,0.56687131001396074
1.0,0.34822434525788282,0.74867185365370659
1.0,-1.8838450121447012,0.82298835227912071
1.0,-0.5295527334446386,-1.6828900314320216
1.0,0.52284345566561607,0.35789039401673622
1.0,-0.28632562226142161,0.64975954952673909
1.0,-0.38223716468036834,-0.53217083925140407
1.0,-0.19246734253415021,-1.6716368879463088
1.0,1.0915893871423392,-0.67821585037249565
1.0,-1.0561574192594725,0.71709739171621123
1.0,2.5370398825830449,-1.3441513029640348
1.0,0.087391295564604038,-0.8626335240503078
1.0,0.75620092883618151,0.19822409989915377
1.0,-1.4769099474711305,-1.9642605554806434
1.0,-1.0583649208389949,2.6818189323160442
1.0,1.7811773919480214,-0.98988504048744075
1.0,1.0002400616210023,1.0018377535417715
1.0,-0.75388803561674433,-1.2696304434006029
1.0,0.90795329172270411,1.1924270893915139
1.0,1.1325710840603369,0.3251900889279894
1.0,0.22475958644760061,0.1533837326102078
1.0,-0.54111272500623753,0.51109658393727175
1.0,-1.4020686883911577,1.4520200736601074
1.0,-0.75192462106818936,0.59410581641316973
1.0,0.46492283786929089,-1.1516034582819024
1.0,1.1052310483072674,-0.12142951775115249
1.0,0.14527126552990313,0.95434564291874036
1.0,-1.0347299271055395,0.45946792880387294
1.0,0.98061846360018279,1.3628976212069517
1.0,0.92096138701228647,1.1086264079728496
1.0,0.18466953030430469,0.011779697967087336
1.0,-0.84291233938309196,-0.56418781354533343
1.0,0.099275109932963568,-0.28232913106349428
1.0,2.128706405434611,1.1331029674566713
1.0,0.85356465519168045,0.17592012464966628
1.0,-0.84595434283432036,1.3269540511690341
1.0,-0.55360719149207616,-1.0223545910799261
1.0,-1.4258248297493163,1.5151882834165709
1.0,0.8561627139039153,-0.3775565906814416
1.0,-1.5358182910848273,0.98157977343829128
1.0,0.47838254917391893,0.39571743341818294
1.0,-0.034858060017783472,0.54190269830367843
1.0,0.013674747395471865,0.44252070830310919
1.0,1.1479834158882996,2.3762070133795401
1.0,0.43260638749436842,-1.0523400216994452
1.0,3.2096126842283246,-0.52936197497608584
1.0,-0.38462544678858479,0.93197099387508353
1.0,0.14299134187365034,-0.31817153120181541
1.0,-0.96159450890402287,-1.0599679786316598
1.0,0.7537886738823607,0.57657913631445967
1.0,1.5238817906369906,-1.1858984511602724
1.0,-3.0122356526988021,-0.8506212771300542
1.0,-1.3384959929978781,-0.82779952918461097
1.0,-0.86470449377999181,-1.0498755578265748
1.0,0.64675006080392394,-0.6123493465255313
1.0,-0.04256360184262091,-1.5768485938808683
1.0,-0.15844143449926099,-0.33974964053165663
1.0,1.3277422195615149,1.0225845217476155
1.0,1.0732703199756952,1.2429383380266414
1.0,0.90188052509602323,-1.0052837334265305
1.0,1.3449540881366369,-0.19297096833947358
1.0,0.18814183454890288,-1.1216529154921457
1.0,0.6259500323364604,2.0853229415336929
1.0,1.1729699834291909,0.25962736494460259
1.0,-1.379895243753974,1.3968709999513451
1.0,1.6843933614421667,-0.33265322677631454
1.0,0.8187653953783699,0.0063673730188072474
1.0,-0.6958772066380583,-0.46477175065819021
1.0,-0.20065963420258692,0.52079914629431445
1.0,1.0042163681106644,0.39003810854036297
1.0,-1.4166849834754911,0.44536445317280288
1.0,0.82376093857146726,0.35578710483028864
1.0,-1.6555168099264672,-0.19240983437826953
1.0,-0.72997580016809238,-0.045334903352029318
1.0,0.18394449411600042,-1.052437781441637
1.0,0.82800664098898547,-0.76471362283157063
1.0,-1.5432083828913792,-0.72863848966511802
1.0,-1.7858307294024538,1.2937381131448915
1.0,-0.30073449556519088,1.4013777388079174
1.0,-0.37364150571857935,1.4980987269244306
1.0,2.2001041358227407,-0.11525127438627185
1.0,0.66561864593323428,-0.1310606306169893
1.0,0.74254081123544768,-0.057667784767673216
1.0,2.7401687855960648,-1.5578492531982526
1.0,1.0390448893454114,-1.2984467330856297
1.0,-1.6279490579743161,0.31411686024448554
1.0,-0.48032543766713831,-0.59880818297958671
1.0,-0.82719352803402035,0.84815966043759783
1.0,-1.0384566858653705,-2.7793686963764705
1.0,0.074636159019610598,-0.75833253863169092
1.0,-0.069106052436174056,0.26811541518924492
1.0,-2.917297440722991,-0.53663285275387107
1.0,-0.62007065588169885,0.0079873669724113694
1.0,-0.14012474558043495,-1.9117683903661207
1.0,0.89686633981636354,0.46769549790263582
1.0,-1.6851951439986828,0.015549557091782377
1.0,0.83871563813419214,0.8758722808195597
1.0,0.12468799898093487,-0.68948511726462547
1.0,-0.29340459946522807,-0.0083835321242914859
1.0,-0.62285726299205812,0.75109989366283336
1.0,-0.88263227355313567,0.061045040864201969
1.0,0.11903885772084501,-0.24883613344403074
1.0,-0.5420018675830478,-0.14935208692144486
1.0,0.36573362939842768,0.85110197155857958
1.0,0.17093759171221976,-0.32649289212430399
1.0,1.4978687691346499,-0.22547193459905746
1.0,0.33664630193882278,-1.2641398285986032
1.0,-0.98442632190888868,-0.27918637690338499
1.0,0.47944270301152392,0.2347334306923802
1.0,1.1012525909737227,0.36155448916615562
1.0,-0.78641469160557498,-0.52742954225786109
1.0,0.5989588053529078,0.4412403959318042
1.0,-1.2962972491286553,-1.142137319713127
1.0,0.32915689405529186,-0.80254011220613219
1.0,1.5600989153733689,0.54371294982245222
1.0,0.45148710164585065,-2.0887185133672519
1.0,0.96138238010556076,-2.3650209018754262
1.0,1.6596724793149857,0.0011377151567008477
1.0,-0.43635485456482476,-0.62071140840822336
1.0,-1.3892920366968597,0.9147115332040302
1.0,0.083424861009933682,-1.6406580184551876
1.0,-1.2333077784647826,0.44843737630606162
1.0,-0.59427052085546805,2.01108712130678
1.0,0.62034383964138551,-0.40965648061063853
1.0,-0.43150480938297942,-1.365948872692224
1.0,0.63090147473370972,-1.1177441729377158
1.0,-1.1123434858947763,0.68773039779893885
1.0,-1.5211342769688507,-1.9663060007592852
1.0,1.6897571355575487,0.86297745775511614
1.0,1.2964647740392248,-0.61127381528764779
1.0,1.0826182476125936,-0.8136137153530637
1.0,-0.43602450679598764,-0.60297890678544663
1.0,0.16788362294775064,-1.0479577101446889
1.0,0.65406798506644825,0.045259400464897154
1.0,-0.80536422746024328,0.75987577011224683
1.0,0.79142692830079808,0.40169582888943439
1.0,-0.32345994528874866,0.80308153862018172
1.0,1.0033080651197592,-0.85397630034318617
1.0,0.87500662121062445,0.69912449705936563
1.0,1.8010820264291352,2.448859809379583
1.0,-0.40493090698113482,0.45467862443881862
1.0,0.35020328932575456,-0.2652148101351145
1.0,-1.3398792162882913,-0.61986276631666903
1.0,-1.2040517274795286,0.21029371062555163
1.0,1.1176083988037151,0.30746095942043711
1.0,0.58628251292796385,0.048678689292957301
1.0,0.10759960881829495,-1.5096477348213884
1.0,0.80796036233277346,1.9880514170572845
1.0,-0.65941277013513411,0.76190299720343979
1.0,-1.9428344363965309,-0.28835537694317015
1.0,0.16229486655486955,1.7836825554300597
1.0,0.071409597382041501,1.435730947107668
1.0,-0.44022480030060901,0.77453683490822267
1.0,0.48139671341892182,-0.51134261387858204
1.0,0.058758629688058527,1.0131978221959734
1.0,1.8716169491867232,-0.25904632552759965
1.0,-0.96465327584647576,1.6150899931323024
1.0,1.6673295266810244,-0.15689063842174505
1.0,0.92674041363985882,0.47025720384635006
1.0,-1.7694531612744946,-1.2043146254438877
1.0,0.9025528393743697,0.37440401015846275
1.0,-2.0304210102180367,0.75073793068154471
1.0,-0.16933151800851723,0.3792993024763785
1.0,1.7516053800250571,0.67926643148145305
1.0,-0.72357970661461268,0.77526241944075602
1.0,0.91876478279008034,1.1740246889366561
1.0,0.19896784711228252,-0.55365687450010881
1.0,-0.09130883591533917,-0.78970073574632937
1.0,-0.12649064016185474,0.34491583666512776
1.0,-1.7097480355271009,-0.33488430071825553
1.0,0.70943992759442576,-0.30856235134121118
1.0,0.81222857760295675,0.35456134375779996
1.0,-0.066620283735118344,-0.89089459355626255
1.0,0.3969888437725736,-0.23372438525545833
1.0,-1.7682720180907829,1.3554226760591779
1.0,0.12801575345360977,-0.83898760176419551
1.0,-0.63054846013546317,0.015808505563286019
1.0,-0.62064885120681335,0.46714964253382668
1.0,0.091268852475928267,-0.74545314754476133
1.0,-0.84270176107082551,1.0829602905185043
1.0,-0.011774487841039613,-2.1242595175489742
1.0,-0.1470687543063729,0.96585139784789487
1.0,1.9793656755057267,-0.63534846422559066
1.0,-1.3907006090017644,0.95862895907312473
1.0,-0.54008283964458681,-0.081696860285138104
1.0,-0.90286520304803286,-0.054144768342103584
1.0,1.0619890579320401,-0.71109183876138438
1.0,-0.1305788825098981,-0.57522297769585851
1.0,0.01907756004511248,-0.706825626382942
1.0,-0.1116410959315654,-0.42179090158645821
1.0,0.21690992163829914,-0.39041140081123155
1.0,0.058880392760849269,-1.3928055939288526
1.0,-0.041570691031296354,-0.098999396708706305
1.0,0.51539575753686184,-1.1923255303203091
1.0,0.04757590045333087,-0.45922252779176947
1.0,0.25617210251299571,0.25170225671345187
1.0,0.21799808189078676,0.53062665470648984
1.0,0.47253295773617776,-0.0020236749691592932
1.0,-1.026800832736358,0.70579337937653741
1.0,2.1868845690708936,-0.59657258219020626
1.0,1.6598495346127324,-1.3210410450074472
1.0,0.86065753374017873,-0.091949830048069434
1.0,-0.46428357798074682,1.1497735583315196
1.0,-0.50903598589877408,-1.026359458127823
1.0,1.3484584662510704,-1.1858170849597092
1.0,-0.0957317936957051,-0.23417917299071211
1.0,-0.64179852995058428,-0.88406507179731997
1.0,0.71978709610764235,-0.77446870566361892
1.0,1.1019856053805093,-0.0079248798656151379
1.0,-0.81272964145343851,0.3948375114204189
1.0,1.1038046619694357,-0.46615181534323702
1.0,-0.72197066610360083,0.11453228369018355
1.0,-1.1287907700211839,-1.7414884940596373
1.0,0.30595406992066509,0.12909536065751687
1.0,0.44535077764492897,0.4055660609872086
1.0,-0.34873329151725246,-1.0160672030796694
1.0,1.2544803636073687,1.2657141430449539
1.0,0.94300993516980536,1.1821764498482532
1.0,-0.66710526706076012,-1.6663579294515385
1.0,-0.25816042553422247,-1.7828576541515586
1.0,-1.2669719700727586,0.19351541063463454
1.0,1.129809030522086,-2.1095150923897541
1.0,-1.3274649652080961,-0.26342008722619409
1.0,-0.48434922086579102,0.76241908234106293
1.0,-0.09678868548888743,-0.19469092047041289
1.0,0.13706535489568381,-0.04555699745669782
1.0,-1.481906147109574,-0.80264071853353458
1.0,0.2732045606835698,-0.65393244168874987
1.0,0.27723266748161268,-1.4990862328698122
1.0,-0.65835980870325206,-0.26198019833514002
1.0,-1.616361375709598,-1.1766940971631838
1.0,-0.15640590511586319,0.55956926010039498
1.0,-1.1382576439934999,1.7007996844323032
1.0,-0.029759068609879227,1.509732652568982
1.0,1.4871187793171063,-1.1305412973977886
1.0,0.66748381451653038,2.3325520807087821
1.0,2.0320328641370051,-1.0899504762990284
1.0,0.0050750837716236662,1.060050944389308
1.0,-0.87710960672451799,0.65953286047993964
1.0,-0.24966552834631869,-0.52442260379302486
1.0,-1.2140086041116458,0.10174754004306989
1.0,0.42271087705805871,0.37899115844790915
1.0,-0.27058373648826428,-1.1451600227591872
1.0,-1.2222246287562939,0.2611232241322477
1.0,0.35048387504183459,0.69200026654857261
1.0,-0.4474257753944173,-0.13491643088702343
1.0,-0.8704273628552307,1.4126560569346296
1.0,0.78399583953639407,-0.039530811231394909
1.0,2.0374718966891971,0.43629584737753402
1.0,-0.63901798607840232,1.0497316230079359
1.0,-0.28180819534981244,-0.6179844141789228
1.0,0.067806247963424479,0.14916635584883728
1.0,0.78228773580822908,-0.65458433774455693
1.0,0.19591953770359363,-0.89006294564571908
1.0,0.64758372096689876,0.58468177177963343
1.0,1.4731200972551095,-1.2039820250889246
1.0,-0.69049223128986525,1.4309538137760598
1.0,1.1443555666439083,-1.7376363993873247
1.0,-0.43555279817546289,-0.52736063082104878
1.0,0.15873935451337984,-0.74544001325037246
1.0,1.1912233134664862,0.18802876241851862
1.0,1.2702460915158538,-0.99576419328513999
1.0,-0.4242152174344293,0.93780132539337968
1.0,-1.6974210057286894,-0.20581932449192164
1.0,1.5761407160477223,0.98284688899201178
1.0,0.44416114157814118,-0.70811436254880167
1.0,0.13754238944373576,0.24498576223219926
1.0,0.77058138589999725,-1.1262278553097913
1.0,-0.34653443063443629,0.44023827134431959
1.0,-1.3098973556231932,0.072501136191267787
1.0,0.088151553859701762,0.79223842009117784
1.0,0.59265581022456681,2.2463613529530364
1.0,-0.93397057281631291,0.82332452507939113
1.0,0.64935808587783961,0.39515179883174456
1.0,-0.853261359757159,0.73602531372731872
1.0,-0.20662641020082889,0.28659544175891283
1.0,-0.58350383102453762,-2.4189795992717524
1.0,0.047031429132789813,0.47183491970486907
1.0,-0.27381179163163455,0.50542977598812633
1.0,0.085857356089175538,2.1265531227861225
1.0,-0.021557477551162673,-0.46032549381261684
1.0,-0.78401367427878543,-0.79885749353181934
1.0,-0.40918091163178039,0.93890440852234747
1.0,-0.3482417233678376,0.69652614160112969
1.0,-1.1448825836198142,-0.23895787709234362
1.0,-0.14702659624219655,2.652220020946241e-05
1.0,0.22092671574442033,1.0809990214497596
1.0,0.94432831954660623,-0.01101540376358724
1.0,-0.65645780988127356,-0.20527076136248742
1.0,1.1376110933045398,-0.91308568218977959
1.0,-1.2013755878758794,-0.49447908805581647
1.0,0.084533881698463167,0.37200753905359968
1.0,-2.0855644973567946,2.6311215797303955
1.0,1.0288823553415454,-0.67570986648918729
1.0,-0.54880314143712983,1.2392108936364103
1.0,1.4489921630188685,1.168225109166718
1.0,0.83046649041851994,1.6978159216499555
1.0,0.0061766723820477158,1.6696649510328569
1.0,0.57633792527269001,1.1466956574767155
1.0,0.71115322897743716,-1.2745758533870717
1.0,1.2641505376734483,-0.16350372475462224
1.0,0.78530441378374105,2.2800061787574433
1.0,1.6930505438673369,0.1299599649185674
1.0,-0.14474176741450973,0.093003383885690891
1.0,0.73645583788955948,-1.6193345528809169
1.0,0.23052034482159031,1.0294848100066976
1.0,-0.081503131892618264,1.1416395154204471
1.0,-2.1323204927886161,-0.96619339789956049
1.0,-1.5854421785477513,-1.2987704626115424
1.0,-0.0614604459165429,-0.67615750848273104
1.0,-0.60073778078362738,0.12409479981931962
1.0,-0.055562802744567395,1.6925033120386124
1.0,0.64225766485595426,-0.46648793630008928
1.0,0.58333888454768401,0.38186574599575368
1.0,-0.98658687784087651,-0.090901393821152573
1.0,-0.90077803125314915,1.1463740007652432
1.0,0.8470150574676879,-0.1203209923483439
1.0,0.81033214762774874,-0.33277824000910705
1.0,-0.18675927588483812,-0.60148970631845122
1.0,0.20346637692266523,0.2462516806678032
1.0,-1.5957405034263989,0.28957877807177984
1.0,0.31270985854092564,-1.0592966525807856
1.0,-0.064237555540740093,-0.91797071990537049
1.0,0.243377961397928,0.078220122578118612
1.0,1.4215171002885612,-0.070023017036358923
1.0,-0.98880185349886129,0.13863015916500068
1.0,-0.35456449212487223,0.26075984571205707
1.0,-0.68872329542023702,0.98393251479329091
1.0,-2.4997047356912314,-0.082581156446691464
1.0,1.7849976025935708,-0.57701975008776329
1.0,1.2176136794549577,1.6760861578026589
1.0,0.4747792852622012,-0.58204266356085044
1.0,-0.50399937303966968,-0.73842873765059769
1.0,1.1787859006959367,-1.108641364447521
1.0,-1.7898751448246057,0.15897531016196392
1.0,0.88075418369553882,-0.14442814734721449
1.0,-2.163086004695864,0.51002931250695638
1.0,-0.40370538958946972,2.091887030740966
1.0,1.4951998064224077,0.049515236223917
1.0,-0.32921707778242615,-0.21018672909543504
1.0,0.23039600435752447,0.066138568521752872
1.0,1.5108424232191044,0.31625518719258722
1.0,0.039426324132990506,-1.6942210547641825
1.0,-0.37701282214759879,-0.17655519956287946
1.0,-0.60365024324170558,-0.84462373196262686
1.0,0.31519443569832784,1.0771606249424803
1.0,-0.3056240470110328,0.43070693736215798
1.0,-0.71624731390351304,1.2410185232892825
1.0,-0.74512764287238875,-0.35482207876191146
1.0,-0.60282362763657038,0.77361424901671449
1.0,1.5045818825473465,-1.6157261211859877
1.0,1.9924369598025546,-0.15905290580319129
1.0,0.53420281741995412,1.3036025418575126
1.0,1.5491274865987643,-1.7777706082029228
1.0,0.81390958678119718,-0.024843482431226589
1.0,-0.97366134328134246,1.0806113212746447
1.0,-0.24520119870771184,1.5833750047622308
1.0,-0.2129981795727193,-0.88510417764253713
1.0,-0.12238524507752245,1.0600499139375223
1.0,-0.55014771451406685,0.52955129607536655
1.0,-0.53049797898140949,-0.61359379245667989
1.0,-0.26312228659145859,0.44996993771941968
1.0,-0.98605795202795055,0.41242404095687435
1.0,-0.30194046116913131,-0.05566350025140742
1.0,2.2403012056865022,0.7808102846415893
1.0,-0.18941547155269833,-0.22726997733107923
1.0,0.66838102909077735,0.20944708259271747
1.0,-0.82213402817535519,-1.6102260828141151
1.0,0.82711695247070083,0.18517031656041463
1.0,0.42585769240000665,-0.94382332535067803
1.0,-2.1183705844723186,0.58391091294096964
1.0,-0.52327377013823317,0.034404166085930638
1.0,0.3257153533959119,-1.7907624546785696
1.0,1.4059685406772782,-0.57984647694467384
1.0,1.3177412310964167,-1.3248467214838435
1.0,0.1090313642949146,-2.2011534419706233
1.0,0.38513267767546433,0.7666685529553191
1.0,2.7955082558738096,-0.3721849132981826
1.0,0.57000309090294632,-0.13851214108149512
1.0,0.2885768400008048,0.69356226127321707
1.0,0.073361566488848909,-1.5052145337303953
1.0,0.61439184266896674,-1.7796797520599705
1.0,-0.2829756763538156,0.37523553056764103
1.0,2.3639664686444353,0.33770200784116006
1.0,0.80805024370153278,-1.440731191795644
1.0,-0.42056195425148246,-1.621856113996667
1.0,0.71251738951121124,1.1516876755854724
1.0,-0.66060793876056956,-1.490538891216846
1.0,0.65471546532565361,1.786639288935292
1.0,0.068814540668777416,-0.34652292121789496
1.0,0.25892767224576752,0.47292570011098262
1.0,0.70232977982861511,-0.91427159847175166
1.0,-0.58306902420002282,-0.79651600217629759
1.0,-1.1300177753031091,0.69439862246552519
1.0,0.64642961888686457,1.0971325361872262
1.0,-0.45244922218882294,0.77079575701998537
1.0,-1.0009962979495013,0.16616741401781424
1.0,0.95093108704609075,0.76018002282866581
1.0,-0.081027056957999777,-0.84535226744766234
1.0,0.60041526743806817,0.86849190683390631
1.0,-0.73424861161233124,1.4010628125259526
1.0,0.60785300467726422,-1.15627165574318
1.0,-2.3329020375677074,-1.4000528313753986
1.0,-0.36715796802225054,-0.030796383832987616
1.0,1.0055258212097689,0.57570809979347637
1.0,0.5655615081714932,0.34383357240287243
1.0,1.1463933001455928,-0.39700585083408829
1.0,0.24833592143591787,-1.0811087304976486
1.0,0.65926394498407748,0.098943139191348839
1.0,1.4021364541751413,-0.54401852425474684
1.0,-0.78814565773100687,-1.2014882461888103
1.0,-0.36039786445550742,0.31456841289130671
1.0,-0.92291781454625177,0.20136461419152302
1.0,-0.16358538651572113,-1.3746216917415206
1.0,0.31049517394609261,-0.13033866393898999
1.0,0.44738079516355439,0.25240074193659179
1.0,0.46147904838555243,0.15017686149781492
1.0,-0.64957124581217462,-0.073725969572357553
1.0,0.96771181503025872,-0.6120922623204299
1.0,0.18346777032286704,-1.5837955536631323
1.0,0.41724194144695409,0.077261485086085463
1.0,0.16501599269553344,0.39532289450213792
1.0,-0.25611057305147111,0.7912575377235751
1.0,-0.25658214060911627,1.1836966121472703
1.0,0.71232849284043864,-0.37669727578200246
1.0,0.43321061308417846,-0.92766840317737953
1.0,0.57528387939613079,2.1450654324795684
1.0,-0.66626854042757533,-0.90177286186145678
1.0,-0.8289528196729623,0.21773452766581733
1.0,-0.47027795874707334,-0.70823512490423157
1.0,-0.20068083790239832,0.44841513086588908
1.0,0.85501853542854256,-0.67916481208707236
1.0,-0.080568694321821829,0.84754314748523563
1.0,-0.95696070225903151,-1.9806811706284562
1.0,-2.6530667124632497,-1.8877213448036962
1.0,-0.088994745313125248,1.3889798893784746
1.0,0.68531026074567736,-1.8292329325177199
1.0,-0.13555875527463396,0.94591567584758307
1.0,-0.89212579553503313,-1.0561789234612033
1.0,-0.56709564496550435,0.12691036764413091
1.0,-0.068235056302866165,0.45058186723687887
1.0,-2.9271017960765833,-0.66872920358505683
1.0,-0.19655957609012978,-0.29245344995625211
1.0,0.47534714461183564,-0.86541701208166288
1.0,-1.0652293684753902,0.83894314042358231
1.0,-1.1927043765896561,0.069084650687121496
1.0,-0.59370130904454621,-0.55493635454637891
1.0,2.1312989767779933,0.054315982556061349
1.0,0.26493634884537615,-1.8044800682118538
1.0,0.0064858836676045294,-1.3301185395287924
1.0,0.4861342947052919,1.28472562844576
1.0,-0.02822985797306897,-0.57479359555951004
1.0,0.19806729184524813,-0.68332380955685701
1.0,1.8323167994111347,0.34467157631829443
1.0,0.87552060364345041,-0.89767663935475051
1.0,0.8740437829159049,-0.094079727387885712
1.0,-1.2615120998061748,1.1342969106074245
1.0,-0.29082786843612191,0.80313218954752941
1.0,1.1966518321527961,0.081455575196233615
1.0,-0.72604875297996807,-0.32382463197029282
1.0,-0.91602584152986577,1.7371763518239809
1.0,-0.20495840218939679,1.3011200878547899
1.0,0.0082640713042487109,2.4650397902305552
